order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-03774,2024-01-11,2024-01-16,CUST-0249,Sandra Thompson,Corporate,East,Massachusetts,Boston,Office Supplies,Labels,Shipping Labels 200pk,2,13.19,0.05,25.06,11.66,13.4
ORD-03775,2023-02-27,2023-03-01,CUST-0345,Anthony Perez,Consumer,South,Florida,Miami,Office Supplies,Storage,Plastic Storage Bins 6pk,3,113.0,0.15,288.15,169.99,118.16
ORD-03776,2023-01-20,2023-01-23,CUST-0152,Ashley Jackson,Consumer,North,Wisconsin,Milwaukee,Technology,Machines,Label Maker Portable,4,259.99,0.0,1039.96,596.5,443.46
ORD-03777,2023-09-18,2023-09-24,CUST-0665,Carlos Anderson,Corporate,East,Massachusetts,Boston,Furniture,Bookcases,Metal Storage Bookcase,2,318.9,0.1,574.02,419.95,154.07
ORD-03778,2023-08-04,2023-08-09,CUST-0398,Fatima Martinez,Consumer,East,New York,New York,Technology,Accessories,USB-C Hub 7-Port,2,181.32,0.05,344.51,122.78,221.73
ORD-03779,2023-08-10,2023-08-14,CUST-0607,Carlos Miller,Consumer,South,Texas,Dallas,Office Supplies,Paper,Colored Paper Assorted,3,9.28,0.2,22.27,13.54,8.73
ORD-03780,2024-07-01,2024-07-05,CUST-0099,Elena Rodriguez,Consumer,East,Virginia,Richmond,Furniture,Furnishings,Cork Board Large,4,79.36,0.0,317.44,204.97,112.47
ORD-03781,2024-12-01,2024-12-06,CUST-0130,Mark Robinson,Consumer,West,California,Los Angeles,Office Supplies,Binders,Presentation Binder Set,1,7.54,0.2,6.03,3.71,2.32
ORD-03782,2023-12-12,2023-12-14,CUST-0501,Karen Martinez,Consumer,East,Virginia,Richmond,Office Supplies,Pens,Fountain Pen Classic,1,6.43,0.0,6.43,2.79,3.64
ORD-03783,2024-05-15,2024-05-18,CUST-0187,William Thompson,Corporate,West,Arizona,Phoenix,Furniture,Furnishings,Monitor Stand Bamboo,1,105.7,0.25,79.28,77.76,1.52
ORD-03784,2023-11-25,2023-12-01,CUST-0642,Brian Brown,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Conference Speakerphone,1,218.65,0.0,218.65,107.44,111.21
ORD-03785,2024-02-28,2024-03-01,CUST-0756,Nancy Robinson,Home Office,East,New York,New York,Furniture,Bookcases,5-Shelf Wooden Bookcase,1,158.89,0.0,158.89,122.86,36.03
ORD-03786,2024-04-29,2024-05-03,CUST-0650,Aarav Williams,Home Office,West,Colorado,Denver,Office Supplies,Labels,Shipping Labels 200pk,2,12.41,0.15,21.1,11.23,9.87
ORD-03787,2024-07-05,2024-07-09,CUST-0501,Karen Martinez,Consumer,North,Michigan,Detroit,Furniture,Tables,Round Meeting Table,2,829.12,0.3,1160.77,1462.0,-301.23
ORD-03788,2023-10-14,2023-10-20,CUST-0360,Karen Clark,Consumer,South,Georgia,Atlanta,Furniture,Tables,Round Meeting Table,2,723.11,0.0,1446.22,1035.11,411.11
ORD-03789,2024-12-22,2024-12-25,CUST-0429,Thomas Sanchez,Corporate,North,Michigan,Detroit,Technology,Machines,Label Maker Portable,5,232.44,0.0,1162.2,649.73,512.47
ORD-03790,2023-11-12,2023-11-15,CUST-0245,Elizabeth Taylor,Corporate,West,California,San Francisco,Office Supplies,Paper,Recycled Copy Paper 500pk,4,24.08,0.2,77.06,59.25,17.81
ORD-03791,2023-05-19,2023-05-24,CUST-0636,Sarah Harris,Home Office,West,Colorado,Denver,Office Supplies,Storage,File Cabinet 3-Drawer,4,114.42,0.25,343.26,265.14,78.12
ORD-03792,2024-05-25,2024-05-31,CUST-0622,Barbara Anderson,Consumer,North,Wisconsin,Milwaukee,Technology,Machines,Electric Stapler Desktop,4,213.08,0.0,852.32,451.2,401.12
ORD-03793,2024-12-01,2024-12-04,CUST-0481,Carol Brown,Home Office,South,Texas,Houston,Technology,Accessories,USB-C Hub 7-Port,1,181.4,0.3,126.98,82.15,44.83
ORD-03794,2023-10-09,2023-10-14,CUST-0344,Dorothy Johnson,Corporate,West,Colorado,Denver,Technology,Phones,Conference Speakerphone,3,238.67,0.0,716.01,385.19,330.82
ORD-03795,2023-02-24,2023-02-28,CUST-0448,Kevin Jackson,Consumer,East,Maryland,Baltimore,Technology,Copiers,Laser Printer All-in-One,2,1716.58,0.0,3433.16,2061.25,1371.91
ORD-03796,2024-10-19,2024-10-23,CUST-0525,Aarav Shah,Home Office,West,Arizona,Phoenix,Technology,Machines,Binding Machine Heavy,2,460.88,0.15,783.5,491.96,291.54
ORD-03797,2024-05-03,2024-05-06,CUST-0614,Barbara Thomas,Consumer,North,Indiana,Indianapolis,Office Supplies,Storage,Plastic Storage Bins 6pk,3,81.2,0.3,170.52,131.98,38.54
ORD-03798,2024-10-15,2024-10-20,CUST-0099,Elena Rodriguez,Consumer,North,Michigan,Detroit,Furniture,Furnishings,Cable Management Kit,2,145.08,0.25,217.62,221.92,-4.3
ORD-03799,2024-08-08,2024-08-10,CUST-0022,Anthony Miller,Consumer,North,Minnesota,Minneapolis,Furniture,Tables,Standing Desk Pro,5,808.67,0.0,4043.35,2710.39,1332.96
ORD-03800,2023-04-09,2023-04-11,CUST-0752,Priya Singh,Consumer,West,California,Los Angeles,Furniture,Tables,Round Meeting Table,3,283.34,0.1,765.02,568.84,196.18
ORD-03801,2024-05-02,2024-05-05,CUST-0646,Thomas Gonzalez,Corporate,West,California,Los Angeles,Furniture,Bookcases,Metal Storage Bookcase,3,397.17,0.0,1191.51,810.91,380.6
ORD-03802,2023-11-21,2023-11-28,CUST-0556,Thomas Davis,Consumer,East,Virginia,Richmond,Office Supplies,Storage,Hanging File Folders 25pk,1,51.44,0.1,46.3,24.18,22.12
ORD-03803,2023-07-20,2023-07-24,CUST-0414,Susan Shah,Corporate,North,Michigan,Detroit,Furniture,Bookcases,Metal Storage Bookcase,5,472.49,0.1,2126.2,1628.05,498.15
ORD-03804,2024-12-01,2024-12-05,CUST-0657,William Chen,Corporate,South,Georgia,Atlanta,Furniture,Chairs,Mesh Office Chair,5,535.07,0.0,2675.35,2001.09,674.26
ORD-03805,2023-12-06,2023-12-07,CUST-0049,Thomas Williams,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Legal Size Paper Ream,2,6.44,0.0,12.88,6.51,6.37
ORD-03806,2023-09-12,2023-09-15,CUST-0649,Aarav Miller,Consumer,East,Maryland,Baltimore,Furniture,Furnishings,Monitor Stand Bamboo,1,41.12,0.05,39.06,27.78,11.28
ORD-03807,2024-04-25,2024-05-01,CUST-0752,Priya Singh,Corporate,East,Pennsylvania,Philadelphia,Technology,Accessories,USB-C Hub 7-Port,1,16.66,0.0,16.66,6.69,9.97
ORD-03808,2023-10-01,2023-10-03,CUST-0726,Kimberly Davis,Consumer,East,Maryland,Baltimore,Office Supplies,Paper,Legal Size Paper Ream,2,35.77,0.0,71.54,32.31,39.23
ORD-03809,2023-05-28,2023-05-30,CUST-0745,Carol Ali,Home Office,South,Texas,Houston,Technology,Machines,Label Maker Portable,2,127.87,0.0,255.74,159.26,96.48
ORD-03810,2023-04-05,2023-04-09,CUST-0435,Mei Singh,Consumer,South,Florida,Miami,Technology,Machines,Laminator A3 Pro,6,514.66,0.0,3087.96,1947.08,1140.88
ORD-03811,2024-06-07,2024-06-12,CUST-0474,Kevin Santos,Consumer,North,Wisconsin,Milwaukee,Furniture,Tables,Standing Desk Pro,3,581.42,0.0,1744.26,1169.19,575.07
ORD-03812,2024-12-11,2024-12-15,CUST-0089,Emily Nguyen,Consumer,South,Florida,Miami,Furniture,Furnishings,Desk Lamp Classic,1,20.19,0.05,19.18,14.36,4.82
ORD-03813,2023-10-11,2023-10-13,CUST-0518,Carlos Moore,Home Office,East,Pennsylvania,Philadelphia,Furniture,Chairs,Mesh Office Chair,2,403.22,0.1,725.8,529.97,195.83
ORD-03814,2023-02-10,2023-02-15,CUST-0294,Aarav Kumar,Consumer,North,Indiana,Indianapolis,Office Supplies,Labels,Address Labels Roll 500,5,17.49,0.05,83.08,42.4,40.68
ORD-03815,2024-10-23,2024-10-28,CUST-0616,Brian Lopez,Corporate,West,Washington,Seattle,Technology,Accessories,Wireless Mouse Ergonomic,3,11.46,0.0,34.38,11.58,22.8
ORD-03816,2024-01-23,2024-01-29,CUST-0514,Kevin Taylor,Consumer,South,Texas,Dallas,Office Supplies,Pens,Permanent Marker Set,4,19.46,0.05,73.95,31.16,42.79
ORD-03817,2023-10-21,2023-10-26,CUST-0396,Sandra White,Home Office,East,Virginia,Richmond,Furniture,Bookcases,Corner Bookcase Unit,1,200.91,0.1,180.82,146.84,33.98
ORD-03818,2023-08-16,2023-08-18,CUST-0472,Elizabeth Singh,Consumer,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Monitor Stand Bamboo,1,59.77,0.2,47.82,45.84,1.98
ORD-03819,2023-01-04,2023-01-09,CUST-0323,Emily Garcia,Consumer,South,Florida,Miami,Furniture,Chairs,Ergonomic Task Chair,1,485.05,0.35,315.28,394.01,-78.73
ORD-03820,2023-09-17,2023-09-20,CUST-0207,Elena Rodriguez,Home Office,East,Virginia,Richmond,Furniture,Furnishings,Desk Lamp Classic,1,27.91,0.0,27.91,16.49,11.42
ORD-03821,2024-06-24,2024-06-27,CUST-0116,Fatima Brown,Corporate,South,Texas,Dallas,Technology,Machines,Binding Machine Heavy,1,328.74,0.25,246.56,187.38,59.18
ORD-03822,2024-10-17,2024-10-22,CUST-0785,Elena Muller,Consumer,West,California,San Francisco,Technology,Machines,Electric Stapler Desktop,1,368.04,0.15,312.83,207.38,105.45
ORD-03823,2024-02-13,2024-02-18,CUST-0154,Wei Shah,Consumer,East,Maryland,Baltimore,Furniture,Furnishings,Cable Management Kit,8,33.32,0.0,266.56,172.67,93.89
ORD-03824,2023-05-26,2023-05-27,CUST-0651,Lisa Lewis,Corporate,South,Tennessee,Nashville,Furniture,Furnishings,Cable Management Kit,1,146.74,0.1,132.07,102.59,29.48
ORD-03825,2023-05-17,2023-05-21,CUST-0026,Emily Davis,Consumer,West,Arizona,Phoenix,Office Supplies,Paper,Premium Laser Paper,6,46.83,0.0,280.98,145.12,135.86
ORD-03826,2023-02-28,2023-03-04,CUST-0737,Jennifer Patel,Consumer,South,Florida,Miami,Furniture,Chairs,Executive Leather Chair,2,324.76,0.15,552.09,518.7,33.39
ORD-03827,2024-03-29,2024-04-01,CUST-0617,Richard Lopez,Consumer,West,California,Los Angeles,Technology,Phones,Wireless Headset BT,2,556.44,0.25,834.66,546.64,288.02
ORD-03828,2023-08-22,2023-08-25,CUST-0709,William Kumar,Consumer,East,Maryland,Baltimore,Furniture,Bookcases,Metal Storage Bookcase,1,242.92,0.0,242.92,188.11,54.81
ORD-03829,2023-06-05,2023-06-09,CUST-0484,Aarav Wilson,Consumer,West,California,Los Angeles,Technology,Copiers,Laser Printer All-in-One,4,1305.4,0.2,4177.28,3441.53,735.75
ORD-03830,2023-03-25,2023-03-29,CUST-0022,Anthony Miller,Consumer,North,Wisconsin,Milwaukee,Furniture,Bookcases,Corner Bookcase Unit,1,249.24,0.1,224.32,192.92,31.4
ORD-03831,2024-02-11,2024-02-15,CUST-0036,Karen Robinson,Consumer,East,Massachusetts,Boston,Furniture,Bookcases,5-Shelf Wooden Bookcase,3,91.35,0.1,246.64,202.76,43.88
ORD-03832,2024-06-07,2024-06-13,CUST-0717,William Chen,Corporate,North,Minnesota,Minneapolis,Technology,Copiers,Laser Printer All-in-One,1,1873.6,0.0,1873.6,1074.67,798.93
ORD-03833,2023-01-30,2023-02-04,CUST-0766,Mei White,Consumer,South,Florida,Miami,Office Supplies,Pens,Gel Pen Fine Tip,6,17.05,0.0,102.3,55.43,46.87
ORD-03834,2024-09-25,2024-09-27,CUST-0063,Thomas Rodriguez,Consumer,South,Tennessee,Nashville,Technology,Machines,Electric Stapler Desktop,1,154.06,0.15,130.95,79.93,51.02
ORD-03835,2023-11-11,2023-11-14,CUST-0692,Mei Martinez,Consumer,North,Michigan,Detroit,Furniture,Chairs,Executive Leather Chair,1,173.88,0.05,165.19,113.28,51.91
ORD-03836,2024-09-18,2024-09-24,CUST-0448,Kevin Jackson,Corporate,East,Virginia,Richmond,Technology,Phones,Wireless Headset BT,2,175.79,0.25,263.69,186.38,77.31
ORD-03837,2024-01-22,2024-01-26,CUST-0120,Sarah Moore,Home Office,West,California,Los Angeles,Furniture,Chairs,Stackable Conference Chair,1,271.02,0.0,271.02,206.49,64.53
ORD-03838,2023-12-23,2023-12-29,CUST-0355,Susan Brown,Home Office,East,Virginia,Richmond,Technology,Accessories,Wireless Mouse Ergonomic,1,174.66,0.05,165.93,73.18,92.75
ORD-03839,2024-03-22,2024-03-25,CUST-0131,Raj Brown,Consumer,South,Tennessee,Nashville,Technology,Copiers,Inkjet MFP Compact,1,1580.22,0.2,1264.18,934.85,329.33
ORD-03840,2024-08-08,2024-08-12,CUST-0458,Aarav Shah,Consumer,South,Texas,Dallas,Furniture,Tables,Folding Utility Table,2,209.35,0.0,418.7,311.72,106.98
ORD-03841,2023-02-12,2023-02-15,CUST-0676,Paul Johnson,Corporate,West,Washington,Seattle,Technology,Phones,Smartphone ProMax 14,4,687.64,0.0,2750.56,1428.32,1322.24
ORD-03842,2023-04-25,2023-04-27,CUST-0144,James Garcia,Consumer,West,California,Los Angeles,Technology,Phones,Smartphone ProMax 14,1,417.36,0.0,417.36,214.74,202.62
ORD-03843,2024-01-20,2024-01-24,CUST-0544,Aarav Lewis,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,Binding Machine Heavy,4,383.16,0.25,1149.48,917.97,231.51
ORD-03844,2024-02-11,2024-02-15,CUST-0241,Elena Moore,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,Cardstock Pack,2,11.5,0.0,23.0,11.99,11.01
ORD-03845,2023-04-20,2023-04-22,CUST-0419,Donna Smith,Consumer,South,Tennessee,Nashville,Office Supplies,Labels,Name Badge Labels,3,10.17,0.1,27.46,18.32,9.14
ORD-03846,2024-03-14,2024-03-17,CUST-0072,Kimberly Taylor,Corporate,East,Maryland,Baltimore,Technology,Phones,Wireless Headset BT,2,277.44,0.1,499.39,328.16,171.23
ORD-03847,2023-02-07,2023-02-10,CUST-0231,Karen Hernandez,Consumer,North,Illinois,Chicago,Office Supplies,Storage,Plastic Storage Bins 6pk,8,74.29,0.0,594.32,359.29,235.03
ORD-03848,2024-01-05,2024-01-07,CUST-0799,Mark Robinson,Corporate,South,Georgia,Atlanta,Furniture,Furnishings,Monitor Stand Bamboo,5,101.69,0.05,483.03,339.06,143.97
ORD-03849,2024-01-04,2024-01-07,CUST-0022,Anthony Miller,Home Office,North,Minnesota,Minneapolis,Technology,Machines,Electric Stapler Desktop,2,251.51,0.1,452.72,272.89,179.83
ORD-03850,2024-05-02,2024-05-09,CUST-0598,Priya Garcia,Consumer,South,Florida,Miami,Office Supplies,Binders,Clear View Binder Pack,3,7.1,0.1,19.17,9.98,9.19
ORD-03851,2024-12-22,2024-12-28,CUST-0085,Aarav Kim,Corporate,South,Tennessee,Nashville,Technology,Machines,Paper Shredder Cross-Cut,1,388.09,0.05,368.69,218.79,149.9
ORD-03852,2023-10-06,2023-10-12,CUST-0788,Wei Moore,Home Office,East,Pennsylvania,Philadelphia,Furniture,Chairs,Executive Leather Chair,3,137.13,0.0,411.39,298.13,113.26
ORD-03853,2024-03-23,2024-03-28,CUST-0137,Emily Lewis,Consumer,West,Arizona,Phoenix,Furniture,Tables,Conference Table Oak,5,155.58,0.1,700.11,610.5,89.61
ORD-03854,2023-09-13,2023-09-19,CUST-0014,Steven Ali,Consumer,West,California,San Francisco,Technology,Accessories,Webcam HD 1080p,3,94.17,0.2,226.01,97.36,128.65
ORD-03855,2024-03-02,2024-03-09,CUST-0566,Andrew Rodriguez,Consumer,South,Texas,Houston,Technology,Copiers,Laser Printer All-in-One,3,256.47,0.25,577.06,478.36,98.7
ORD-03856,2024-08-12,2024-08-18,CUST-0717,William Chen,Corporate,West,Washington,Seattle,Office Supplies,Pens,Ballpoint Pen 12pk,5,18.43,0.0,92.15,40.77,51.38
ORD-03857,2024-12-02,2024-12-06,CUST-0342,Dorothy Anderson,Consumer,East,New York,New York,Office Supplies,Storage,Desktop Organizer,3,78.11,0.0,234.33,112.53,121.8
ORD-03858,2023-10-16,2023-10-23,CUST-0118,Robert Perez,Consumer,South,Texas,Houston,Office Supplies,Pens,Highlighter Variety Pack,5,9.31,0.15,39.57,24.19,15.38
ORD-03859,2023-12-16,2023-12-20,CUST-0037,Aarav White,Consumer,North,Minnesota,Minneapolis,Office Supplies,Binders,Clear View Binder Pack,2,13.55,0.05,25.75,12.57,13.18
ORD-03860,2023-11-18,2023-11-21,CUST-0650,Aarav Williams,Corporate,East,Maryland,Baltimore,Office Supplies,Storage,Desktop Organizer,5,76.49,0.1,344.2,206.61,137.59
ORD-03861,2023-02-16,2023-02-19,CUST-0289,Barbara Johnson,Home Office,North,Michigan,Detroit,Technology,Phones,Conference Speakerphone,2,226.7,0.35,294.71,239.12,55.59
ORD-03862,2024-09-20,2024-09-24,CUST-0402,Carol Chen,Consumer,West,California,San Francisco,Technology,Accessories,Laptop Stand Aluminum,2,51.41,0.3,71.97,37.07,34.9
ORD-03863,2024-11-06,2024-11-09,CUST-0089,Emily Nguyen,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,Round Meeting Table,4,473.23,0.3,1325.04,1626.62,-301.58
ORD-03864,2023-06-17,2023-06-20,CUST-0193,James Singh,Consumer,West,Arizona,Phoenix,Furniture,Furnishings,Wall Clock Modern,1,117.26,0.1,105.53,74.95,30.58
ORD-03865,2023-04-23,2023-04-26,CUST-0625,Wei Smith,Corporate,North,Indiana,Indianapolis,Furniture,Tables,Round Meeting Table,2,541.68,0.3,758.35,921.21,-162.86
ORD-03866,2023-10-07,2023-10-09,CUST-0650,Aarav Williams,Corporate,West,Colorado,Denver,Office Supplies,Paper,Colored Paper Assorted,2,25.13,0.0,50.26,25.81,24.45
ORD-03867,2024-04-07,2024-04-11,CUST-0589,Michelle Perez,Corporate,East,Maryland,Baltimore,Office Supplies,Storage,Desktop Organizer,3,58.32,0.2,139.97,99.02,40.95
ORD-03868,2023-02-26,2023-03-02,CUST-0249,Sandra Thompson,Corporate,East,Massachusetts,Boston,Furniture,Chairs,Adjustable Swivel Chair,2,118.79,0.0,237.58,185.95,51.63
ORD-03869,2023-03-21,2023-03-27,CUST-0130,Mark Robinson,Consumer,West,California,San Francisco,Technology,Machines,Laminator A3 Pro,1,241.86,0.0,241.86,134.71,107.15
ORD-03870,2023-03-31,2023-04-01,CUST-0666,Yuki Sanchez,Corporate,East,New York,New York,Office Supplies,Pens,Permanent Marker Set,1,5.82,0.15,4.95,2.91,2.04
ORD-03871,2023-12-24,2023-12-25,CUST-0369,Mary Muller,Consumer,East,Maryland,Baltimore,Technology,Phones,Conference Speakerphone,1,579.42,0.0,579.42,278.4,301.02
ORD-03872,2024-04-30,2024-05-04,CUST-0531,Mark Shah,Consumer,South,Texas,Houston,Furniture,Bookcases,5-Shelf Wooden Bookcase,2,344.3,0.0,688.6,549.43,139.17
ORD-03873,2023-01-06,2023-01-10,CUST-0494,Omar Robinson,Corporate,South,Georgia,Atlanta,Office Supplies,Paper,Cardstock Pack,1,31.23,0.1,28.11,16.71,11.4
ORD-03874,2024-12-08,2024-12-11,CUST-0794,Wei Sanchez,Consumer,West,California,San Francisco,Office Supplies,Envelopes,Business Envelopes #10,2,14.42,0.1,25.96,12.29,13.67
ORD-03875,2024-06-13,2024-06-16,CUST-0533,Carlos Singh,Consumer,East,Virginia,Richmond,Office Supplies,Envelopes,Manila Envelope Large,3,13.15,0.35,25.64,18.27,7.37
ORD-03876,2024-10-29,2024-11-03,CUST-0619,Anthony Muller,Consumer,North,Minnesota,Minneapolis,Technology,Machines,Label Maker Portable,1,210.39,0.0,210.39,128.25,82.14
ORD-03877,2023-01-08,2023-01-09,CUST-0367,Carlos Johnson,Corporate,East,Virginia,Richmond,Technology,Phones,VoIP Handset Pro,2,158.55,0.0,317.1,189.47,127.63
ORD-03878,2023-02-24,2023-02-28,CUST-0387,Yuki Santos,Consumer,North,Wisconsin,Milwaukee,Furniture,Tables,Conference Table Oak,1,736.63,0.05,699.8,539.32,160.48
ORD-03879,2023-11-28,2023-12-03,CUST-0150,Anthony Smith,Home Office,West,California,Los Angeles,Office Supplies,Envelopes,Business Envelopes #10,1,5.38,0.0,5.38,2.28,3.1
ORD-03880,2023-05-25,2023-05-30,CUST-0673,Michelle Harris,Home Office,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Metal Storage Bookcase,3,483.78,0.25,1088.5,1258.42,-169.92
ORD-03881,2024-01-14,2024-01-18,CUST-0356,Charles Harris,Corporate,South,Georgia,Atlanta,Furniture,Furnishings,Desk Lamp Classic,4,102.35,0.15,347.99,288.66,59.33
ORD-03882,2024-09-16,2024-09-21,CUST-0161,Michelle Patel,Consumer,North,Minnesota,Minneapolis,Furniture,Bookcases,Metal Storage Bookcase,5,128.07,0.0,640.35,485.88,154.47
ORD-03883,2023-03-12,2023-03-18,CUST-0719,Elizabeth Johnson,Consumer,West,Washington,Seattle,Technology,Phones,Business Desk Phone,6,588.69,0.25,2649.11,1617.05,1032.06
ORD-03884,2023-06-27,2023-06-28,CUST-0131,Raj Brown,Corporate,South,Texas,Dallas,Furniture,Tables,Folding Utility Table,2,344.81,0.05,655.14,493.41,161.73
ORD-03885,2024-09-22,2024-09-26,CUST-0327,Fatima Wilson,Home Office,West,Arizona,Phoenix,Technology,Accessories,Wireless Mouse Ergonomic,3,71.95,0.0,215.85,85.65,130.2
ORD-03886,2024-05-12,2024-05-16,CUST-0638,Brian Jackson,Consumer,West,Washington,Seattle,Office Supplies,Paper,Premium Laser Paper,4,28.17,0.1,101.41,65.0,36.41
ORD-03887,2024-09-24,2024-10-01,CUST-0207,Elena Rodriguez,Corporate,West,Colorado,Denver,Office Supplies,Pens,Highlighter Variety Pack,1,3.05,0.0,3.05,1.04,2.01
ORD-03888,2023-06-21,2023-06-23,CUST-0230,Mark Thomas,Corporate,North,Indiana,Indianapolis,Office Supplies,Pens,Gel Pen Fine Tip,3,13.54,0.0,40.62,17.95,22.67
ORD-03889,2023-03-17,2023-03-22,CUST-0220,Matthew Wilson,Home Office,West,Washington,Seattle,Office Supplies,Pens,Fountain Pen Classic,3,11.12,0.0,33.36,15.25,18.11
ORD-03890,2023-07-25,2023-07-27,CUST-0155,Barbara Gonzalez,Consumer,East,New York,New York,Technology,Accessories,Mechanical Keyboard RGB,6,140.96,0.0,845.76,374.23,471.53
ORD-03891,2023-03-07,2023-03-11,CUST-0697,Jessica Lewis,Home Office,North,Wisconsin,Milwaukee,Furniture,Furnishings,Cable Management Kit,3,114.09,0.2,273.82,276.6,-2.78
ORD-03892,2023-09-19,2023-09-26,CUST-0488,Michael Hernandez,Corporate,West,California,Los Angeles,Furniture,Chairs,Executive Leather Chair,1,119.45,0.0,119.45,87.09,32.36
ORD-03893,2023-05-24,2023-05-27,CUST-0373,Brian Wilson,Consumer,East,Maryland,Baltimore,Technology,Accessories,Wireless Mouse Ergonomic,3,46.3,0.3,97.23,50.0,47.23
ORD-03894,2023-04-12,2023-04-14,CUST-0169,Brian Thomas,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Labels,File Folder Labels,1,5.5,0.0,5.5,2.12,3.38
ORD-03895,2024-05-01,2024-05-05,CUST-0274,Lisa Jackson,Consumer,North,Wisconsin,Milwaukee,Office Supplies,Envelopes,Padded Mailer Pack,2,8.42,0.0,16.84,8.09,8.75
ORD-03896,2023-03-22,2023-03-26,CUST-0780,Matthew Singh,Corporate,East,Maryland,Baltimore,Technology,Copiers,Color Copier Office,1,552.25,0.15,469.41,359.01,110.4
ORD-03897,2023-07-14,2023-07-19,CUST-0425,Omar Patel,Corporate,East,Pennsylvania,Philadelphia,Technology,Machines,Binding Machine Heavy,1,446.96,0.25,335.22,276.97,58.25
ORD-03898,2023-12-16,2023-12-20,CUST-0254,Joseph Taylor,Consumer,South,Texas,Houston,Office Supplies,Pens,Permanent Marker Set,2,8.09,0.4,9.71,8.5,1.21
ORD-03899,2024-03-23,2024-03-25,CUST-0391,Wei White,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Desktop Organizer,3,12.41,0.0,37.23,21.28,15.95
ORD-03900,2024-09-29,2024-10-03,CUST-0444,Joseph Wilson,Consumer,North,Indiana,Indianapolis,Technology,Copiers,Laser Printer All-in-One,3,1067.07,0.05,3041.15,1981.49,1059.66
ORD-03901,2024-08-06,2024-08-10,CUST-0684,Robert Williams,Corporate,East,Virginia,Richmond,Technology,Phones,VoIP Handset Pro,7,303.27,0.3,1486.02,1108.56,377.46
ORD-03902,2024-04-16,2024-04-18,CUST-0241,Elena Moore,Home Office,East,New York,New York,Furniture,Tables,Round Meeting Table,2,218.28,0.05,414.73,311.48,103.25
ORD-03903,2023-12-01,2023-12-04,CUST-0223,Matthew Singh,Home Office,North,Michigan,Detroit,Office Supplies,Binders,Presentation Binder Set,2,7.48,0.0,14.96,8.73,6.23
ORD-03904,2024-08-30,2024-09-02,CUST-0445,Mei Patel,Consumer,North,Indiana,Indianapolis,Office Supplies,Envelopes,Security Envelopes 100pk,1,4.76,0.0,4.76,2.16,2.6
